Security Start Date,Company Name,Country of Incorporation,LSE Market,FCA Listing Category,ISIN,Security Name,TIDM,Mkt Cap £m,Shares in Issue,Industry,Supersector,Sector,Subsector,Group,MarketSegmentCode,MarketSectorCode,Trading Currency,,,,,,,,,,,,,,,,,,
4-Apr-05,ALEXANDER MINING                   ,GB,AIM,,GB00B06K1665,ORD GBP0.001                            ,AXM  ,2.434599693,"901,703,590.00",Basic Materials,Basic Resources,Mining,General Mining,1775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
2-May-13,ALL ASIA ASSET CAP LTD             ,VG,AIM,,VGG017801082,ORD NPV (DI)                            ,AAA  ,26.603259,"212,826,072.00",Financials,Financial Services,Financial Services,Investment Services,8777,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
11-Oct-04,ALLERGY THERAPEUTICS               ,GB,AIM,,GB00B02LCQ05,ORD GBP0.001                            ,AGY  ,111.63425224625,"591,439,747.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
17-Dec-15,ALLIANCE PHARMA                    ,GB,AIM,,GB0031030819,ORD GBP0.01                             ,APH  ,231.3106404375,"469,666,275.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,AMSM,ASM6,GBX,,,,,,,,,,,,,,,,,,
17-Jul-47,ALLIANCE TRUST                     ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B11V7W98,ORD GBP0.025                            ,ATST,2932.734450995,"514,966,541.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
4-Dec-95,ALLIANZ TECHNOLOGY TRUST PLC       ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0003390720,ORD GBP0.25                             ,ATT ,189.063373525,"25,292,759.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
25-Jun-14,ALLIED MINDS LTD                   ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BLRLH124,ORD GBP0.01                             ,ALM ,692.794330256,"213,298,747.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
9-Jun-99,ALPHA BANK AE                      ,GR,International Main Market,Standard GDRs,US02071M6066,GDR EACH REP 0.25 SHS 144A              ,01NX,0,0.00,Financials,Banks,Banks,Banks,8355,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
9-Jun-99,ALPHA BANK AE                      ,GR,International Main Market,Standard GDRs,US02071M7056,GDR EACH REP 0.25 SHS REG S             ,ACBD,0,160.00,Financials,Banks,Banks,Banks,8355,IOBU,LLLN,USD,,,,,,,,,,,,,,,,,,
9-Jun-99,ALPHA BANK AE                      ,GR,International Main Market,Standard GDRs,US02071M4087,GDR EACH REP 0.25 OF 1 ORD REG'S(EUR)   ,ACBE,0,0.00,Financials,Banks,Banks,Banks,8355,IOBU,LLLN,USD,,,,,,,,,,,,,,,,,,
29-Nov-05,ALPHA PYRENEES TRUST               ,GG,UK Main Market,Standard Shares,GB00B0P6FY18,ORD NPV                                 ,ALPH,0.1156,"115,600,000.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,SSX3,SQSL,GBX,,,,,,,,,,,,,,,,,,
23-Mar-12,ALPHA REAL TRUST LTD               ,GG,UK Main Market,,GB00B13VDP26,ORD NPV                                 ,ARTL,42.64491055,"45,609,530.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,SFM2,SFQQ,GBX,,,,,,,,,,,,,,,,,,
17-Dec-04,ALPHA RETURNS GRP PLC              ,GB,AIM,,GB00B7FD9168,ORD GBP0.0001                           ,ARGP ,2.60151520875,"693,737,389.00",Industrials,Industrial Goods & Services,Support Services,Business Training & Equipment Agencies,2793,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
25-Mar-04,ALTERNATIVE ASSET OPPORTUNITIES    ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0034353424,RED PTG PRF US TRADED LIFE INTERESTS    ,TLI ,30.06,"72,000,000.00",Financials,Nonequity Investment Instruments,Nonequity Investment Instruments,Nonequity Investment Instruments,8995,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
17-Sep-15,ALTERNATIVE LIQUIDITY FUND LTD     ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00BYRGPD65,ORD USD0.01                             ,ALF ,15.5988585758064,"144,961,273.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SET3,ON10,USD,,,,,,,,,,,,,,,,,,
18-Feb-05,ALTERNATIVE NETWORKS               ,GB,AIM,,GB00B05KXX82,ORD GBP0.00125                          ,AN.  ,145.91504178,"48,316,239.00",Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,6535,AMSM,ASM8,GBX,,,,,,,,,,,,,,,,,,
31-Dec-01,ALTIN AG                           ,CH,International Main Market,Standard Shares,CH0014424524,CHF17(REGD)                             ,AIA ,189.747513383309,"3,922,383.00",Financials,Nonequity Investment Instruments,Nonequity Investment Instruments,Nonequity Investment Instruments,8995,SSX3,SQSL,USD,,,,,,,,,,,,,,,,,,
7-Nov-05,ALTITUDE GROUP PLC                 ,GB,AIM,,GB00B0LSFV82,ORD GBP0.004                            ,ALT  ,9.4049703,"42,749,865.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
10-Mar-05,ALTONA ENERGY PLC                  ,GB,AIM,,GB00B06GJT32,ORD GBP0.001                            ,ANR  ,3.40704162525,"801,656,853.00",Basic Materials,Basic Resources,Mining,Coal,1771,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
30-May-86,ALUMASC GROUP                      ,GB,UK Main Market,Premium Equity Commercial Companies,GB0000280353,GBP0.125                                ,ALU ,58.76834384,"35,834,356.00",Industrials,Construction & Materials,Construction & Materials,Building Materials & Fixtures,2353,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
30-Nov-10,ALUMINIUM BAHRAIN BSC              ,BH,International Main Market,Standard GDRs,US0222082010,GDR EACH REPR 5 SHS REG'S               ,ALBH,127.98576,"60,000,000.00",Basic Materials,Basic Resources,Industrial Metals & Mining,Aluminum,1753,IOBE,LLHE,USD,,,,,,,,,,,,,,,,,,
3-Aug-04,AMATI VCT 2 PLC                    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B641BB82,ORD GBP0.05                             ,AT2 ,39.6815237,"34,884,856.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
29-Mar-05,AMATI VCT PLC                      ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B05N8X20,ORD GBP0.10                             ,ATI ,43.9890983375,"66,398,639.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
27-Mar-15,AMBRIAN PLC                        ,GB,AIM,,GB0003763140,ORD GBP0.01                             ,AMBR ,9.297894125,"286,089,050.00",Basic Materials,Basic Resources,Industrial Metals & Mining,Nonferrous Metals,1755,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
23-Dec-82,AMEC FOSTER WHEELER PLC            ,GB,UK Main Market,Premium Equity Commercial Companies,GB0000282623,ORD GBP0.50                             ,AMFW,2111.6658781,"390,326,410.00",Oil & Gas,Oil & Gas,"Oil Equipment, Services & Distribution",Oil Equipment & Services,573,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
13-May-15,AMEDEO AIR FOUR PLUS LTD           ,GG,UK Main Market,,GG00BWC53H48,ORD RED NPV                             ,AA4 ,563.29875,"544,250,000.00",Financials,Nonequity Investment Instruments,Nonequity Investment Instruments,Nonequity Investment Instruments,8995,SFM2,SFQQ,GBX,,,,,,,,,,,,,,,,,,
25-Nov-04,AMEDEO RESOURCES PLC               ,GB,AIM,,GB00BZ0XVY42,GBP0.1                                  ,AMED ,3.91846116,"32,653,843.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
5-Dec-11,AMERICAN MEDICAL INTERNATIONAL INC ,US,International Main Market,,,,,0,,,,,,6,,,,,,,,,,,,,,,,,,,,,
16-Nov-04,AMERISUR RESOURCES PLC             ,GB,AIM,,GB0032087826,ORD GBP0.001                            ,AMER ,329.26867558,"1,266,417,983.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,AMSM,AS50,GBX,,,,,,,,,,,,,,,,,,
5-Dec-05,AMIAD WATER SYSTEMS LTD            ,IL,AIM,,IL0010943905,ORD ILS0.50                             ,AFS  ,33.287859,"22,568,040.00",Industrials,Industrial Goods & Services,Industrial Engineering,Industrial Machinery,2757,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
6-Jul-95,AMINEX                             ,IE,International Main Market,Premium Equity Commercial Companies,IE0003073255,ORD EUR0.001                            ,AEX ,61.870967134,"3,475,897,030.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
9-Jun-04,AMINO TECHNOLOGIES                 ,GB,AIM,,GB00B013SN63,ORD GBP0.01                             ,AMO  ,106.3576008,"72,106,848.00",Technology,Technology,Technology Hardware & Equipment,Telecommunications Equipment,9578,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
23-Aug-05,AMPHION INNOVATIONS PLC            ,IM,AIM,,GB00B0DJNP99,ORD GBP0.01                             ,AMP  ,6.6490520625,"197,008,950.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
19-Apr-16,AMRYT PHARMA PLC                   ,GB,AIM,,GB00BDD1LS57,ORD GBP0.01                             ,AMYT ,39.58452989,"208,339,631.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
25-Nov-04,AMTEK AUTO                         ,IN,International Main Market,Standard GDRs,US03233Q1058,GDR EACH REPR 2 ORD INR2 'REGS          ,AMKD,0,"9,415,000.00",Consumer Goods,Automobiles & Parts,Automobiles & Parts,Auto Parts,3355,IOBU,LLLN,USD,,,,,,,,,,,,,,,,,,
15-Mar-06,AMUR MINERALS CORP                 ,VG,AIM,,VGG042401007,ORD NPV                                 ,AMC  ,23.002748483,"643,433,524.00",Basic Materials,Basic Resources,Mining,General Mining,1775,AMSM,ASM6,GBX,,,,,,,,,,,,,,,,,,
10-Oct-91,ANA HLDGS INC                      ,JP,International Main Market,Standard Shares,JP3429800000,NPV                                     ,ANA ,6521.07302246397,"3,144,209,000.00",Consumer Services,Travel & Leisure,Travel & Leisure,Airlines,5751,SSX4,SXSN,JPY,,,,,,,,,,,,,,,,,,
16-May-16,ANDALAS ENERGY & POWER PLC         ,IM,AIM,,IM00B1FPZP63,ORD NPV                                 ,ADL  ,4.674689953125,"2,493,167,975.00",Oil & Gas,Oil & Gas,Alternative Energy,Alternative Fuels,587,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
2-Oct-07,ANDES ENERGIA PLC                  ,GB,AIM,,GB00B7LHJ340,ORD GBP0.10                             ,AEN  ,90.8257203,"605,504,802.00",Utilities,Utilities,Electricity,Conventional Electricity,7535,AMSM,ASM7,GBX,,,,,,,,,,,,,,,,,,
24-Dec-01,ANDREWS SYKES GROUP                ,GB,AIM,,GB0002684552,ORD GBP0.01                             ,ASY  ,142.63452675,"42,262,082.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
17-Mar-04,ANGLE PLC                          ,GB,AIM,,GB0034330679,ORD GBP0.10                             ,AGL  ,42.51200327,"70,267,774.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
6-Jun-88,ANGLESEY MINING                    ,GB,UK Main Market,Premium Equity Commercial Companies,GB0000320472,ORD GBP0.01                             ,AYM ,2.569728816,"160,608,051.00",Basic Materials,Basic Resources,Mining,General Mining,1775,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
30-Jul-15,ANGLO AFRICAN AGRICULTURE PLC      ,GB,UK Main Market,Standard Shares,GB00B7V2GY97,ORD GBP0.001                            ,AAAP,0.6168248125,"94,896,125.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,SSQ3,SQS3,GBX,,,,,,,,,,,,,,,,,,
24-May-99,ANGLO AMERICAN                     ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B1XZS820,ORD USD0.54945                          ,AAL ,10959.818658936,"1,405,465,332.00",Basic Materials,Basic Resources,Mining,General Mining,1775,SET0,FS00,GBX,,,,,,,,,,,,,,,,,,
29-Jul-05,ANGLO ASIAN MINING PLC             ,GB,AIM,,GB00B0C18177,ORD GBP0.01                             ,AAZ  ,17.88493756,"112,661,024.00",Basic Materials,Basic Resources,Mining,General Mining,1775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
30-Dec-96,ANGLO PACIFIC GROUP                ,GB,UK Main Market,Standard Shares,GB0006449366,ORD GBP0.02                             ,APF ,157.4758344,"165,328,960.00",Basic Materials,Basic Resources,Mining,General Mining,1775,SSMU,SMEV,GBX,,,,,,,,,,,,,,,,,,
24-Apr-85,ANGLO-EASTERN PLANTATIONS          ,GB,UK Main Market,Premium Equity Commercial Companies,GB0000365774,GBP0.25                                 ,AEP ,185.48990208,"39,976,272.00",Consumer Goods,Food & Beverage,Food Producers,Farming & Fishing,3573,SET3,ON10,GBX,,,,,,,,,,,,,,,,,,
15-Jan-08,ANIMALCARE GROUP PLC               ,GB,AIM,,GB0032350695,ORD GBP0.20                             ,ANCR ,54.0854016,"21,127,110.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
28-Nov-06,ANPARIO PLC                        ,GB,AIM,,GB00B3NWT178,ORD GBP0.23                             ,ANP  ,54.86294625,"20,900,170.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
5-Jul-82,ANTOFAGASTA                        ,GB,UK Main Market,Premium Equity Commercial Companies,GB0000456144,ORD GBP0.05                             ,ANTO,4878.333070165,"985,856,695.00",Basic Materials,Basic Resources,Mining,General Mining,1775,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
5-Jul-82,ANTOFAGASTA                        ,GB,UK Main Market,Standard Shares,GB0000455849,5% CUM PRF GBP1                         ,70GD,4878.333070165,"2,000,000.00",Basic Materials,Basic Resources,Mining,General Mining,1775,SSX4,SXSN,GBX,,,,,,,,,,,,,,,,,,
30-Jul-03,ANTRIM ENERGY INC                  ,CA,AIM,,CA0372431027,COM NPV                                 ,AEY  ,4.618275,"184,731,000.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
3-Mar-14,AO WORLD PLC                       ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BJTNFH41,ORD GBP0.0025                           ,AO. ,736.84210425,"421,052,631.00",Consumer Services,Retail,General Retailers,Specialty Retailers,5379,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
18-Dec-02,AORTECH INTERNATIONAL              ,GB,AIM,,GB0033360586,ORD GBP0.05                             ,AOR  ,1.5561546,"5,557,695.00",Health Care,Health Care,Health Care Equipment & Services,Medical Equipment,4535,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
15-Jun-15,APAX GLOBAL ALPHA LTD              ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00BWWYMV85,ORD NPV                                 ,APAX,611.42045616,"491,100,768.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SET3,ON15,GBX,,,,,,,,,,,,,,,,,,
12-Nov-02,APC TECHNOLOGY GROUP PLC           ,GB,AIM,,GB0000373984,ORD GBP0.02                             ,APC  ,11.1774495,"127,742,280.00",Industrials,Industrial Goods & Services,Electronic & Electrical Equipment,Electrical Components & Equipment,2733,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
19-Jun-15,APPLEGREEN PLC                     ,IE,AIM,,IE00BXC8D038,EUR0.01(GBP)                            ,APGN ,311.986869845,"80,721,053.00",Consumer Services,Retail,General Retailers,Specialty Retailers,5379,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
20-Nov-13,APPLIED GRAPHENE MATERIALS PLC     ,GB,AIM,,GB00BFSSB742,ORD GBP0.02                             ,AGM  ,33.609101375,"22,038,755.00",Basic Materials,Chemicals,Chemicals,Specialty Chemicals,1357,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
26-Aug-16,APQ GLOBAL LTD                     ,GG,AIM,,GG00BZ6VP173,ORD NPV                                 ,APQ  ,81.567475,"78,055,000.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
20-Mar-06,AQUA BOUNTY TECHNOLOGIES INC       ,US,AIM,,US03842K1016,USD0.001 (DI)                           ,ABTU ,48.80184579,"157,425,309.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
3-Feb-15,AQUATIC FOODS GROUP PLC            ,JE,AIM,,JE00BQQG1J93,ORD NPV                                 ,AFG  ,16.98391215,"113,226,081.00",Consumer Goods,Food & Beverage,Food Producers,Food Products,3577,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
20-Aug-15,AQUILA SERVICES GROUP PLC          ,GB,UK Main Market,Standard Shares,GB00BPYP3Q26,ORD GBP0.05                             ,AQSG,14.51086616,"32,608,688.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,SSQ3,SQS3,GBX,,,,,,,,,,,,,,,,,,
15-Dec-97,ARAB POTASH CO                     ,JO,International Main Market,Standard GDRs,US0384601011,ADR EACH REPR 1 ORD JOD1 144A(BNY)      ,88KZ,0,0.00,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,1353,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
15-Dec-97,ARAB POTASH CO                     ,JO,International Main Market,Standard GDRs,US0384602001,ADR EACH REPR 1 ORD JOD1 REG'S'         ,APOD,0,"7,000,000.00",Basic Materials,Chemicals,Chemicals,Commodity Chemicals,1353,IOBU,LLLU,USD,,,,,,,,,,,,,,,,,,
27-Jun-05,ARBUTHNOT BANKING GROUP PLC        ,GB,AIM,,GB0007922338,ORD GBP0.01                             ,ARBB ,238.3574232,"15,279,322.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AMSM,AS50,GBX,,,,,,,,,,,,,,,,,,
4-Dec-00,ARCONTECH GROUP PLC                ,GB,AIM,,GB0003353371,ORD GBP0.001                            ,ARC  ,6.7770202632,"1,540,231,878.00",Technology,Technology,Software & Computer Services,Software,9537,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
19-Jul-06,ARDEN PARTNERS PLC                 ,GB,AIM,,GB00B15CTY44,ORD GBP0.10                             ,ARDN ,6.12733056,"23,566,656.00",Financials,Financial Services,Financial Services,Investment Services,8777,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
18-Nov-08,ARGO GROUP LTD                     ,IM,AIM,,IM00B2RDSS92,ORD USD0.01                             ,ARGO ,6.8271350175,"67,428,494.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
29-Jul-10,ARGOS RESOURCES LTD                ,FK,AIM,,FK0114538241,ORD GBP0.02 (DI)                        ,ARG  ,9.88692705,"219,709,490.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
25-May-06,ARIAN SILVER CORP                  ,VG,AIM,,VGG0472G1147,ORD NPV(DI)                             ,AGQ  ,1.6024564325,"183,137,878.00",Basic Materials,Basic Resources,Mining,Platinum & Precious Metals,1779,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
28-Jul-05,ARIANA RESOURCES                   ,GB,AIM,,GB00B085SD50,ORD GBP0.001                            ,AAU  ,15.147752202,"841,541,789.00",Basic Materials,Basic Resources,Mining,Gold Mining,1777,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
24-Apr-98,ARM HLDGS                          ,GB,UK Main Market,,,,,23017.97,,Technology,Technology,Technology Hardware & Equipment,Semiconductors,9576,,,,,,,,,,,,,,,,,,,,,
13-Feb-06,ARMADALE CAPITAL PLC               ,GB,AIM,,GB00BYMSY631,ORD GBP0.001                            ,ACP  ,3.4312942575,"152,501,967.00",Utilities,Utilities,"Gas, Water & Multiutilities",Water,7577,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
5-Dec-13,ARRIA NLG PLC                      ,GB,AIM,,GB00BGDFLX36,WTS (TO SUB FOR ORD)                    ,NLGW ,18.221687195,"9,804,283.00",Technology,Technology,Software & Computer Services,Software,9537,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
5-Dec-13,ARRIA NLG PLC                      ,GB,AIM,,GB00BGDFBC25,ORD GBP0.001                            ,NLG  ,18.221687195,"123,399,360.00",Technology,Technology,Software & Computer Services,Software,9537,AMSM,ASM7,GBX,,,,,,,,,,,,,,,,,,
12-Sep-13,ARRICANO REAL ESTATE PLC           ,CY,AIM,,CY0102941610,ORD EUR0.0005 (DI)                      ,ARO  ,33.4362955887194,"103,270,637.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,ASQ1,AMQ1,USD,,,,,,,,,,,,,,,,,,
11-Oct-13,ARROW GLOBAL GRP PLC               ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BDGTXM47,ORD GBP0.01                             ,ARW ,450.05268708,"174,439,026.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
16-Oct-98,ARTEMIS ALPHA TRUST                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0004355946,ORD  GBP0.01                            ,ATS ,101.402001965,"42,589,063.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
